ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
5.954578518867492676e-01,5.197830796241760254e-01,1.963774412870407104e-01,-4.626941382884979248e-01,6.128556728363037109e-01,3.309931755065917969e-01,5.484209656715393066e-01,2.149930000305175781e-01,1.739188432693481445e+00,1.449431419372558594e+00,-9.155976772308349609e-01,3.338696956634521484e-01,4.557251930236816406e-02,-2.077776908874511719e+00
-2.641706466674804688e-01,-4.602795243263244629e-01,9.228418469429016113e-01,7.396122217178344727e-01,-2.842767238616943359e-01,4.819146692752838135e-01,3.740572333335876465e-01,-1.770824790000915527e+00,4.507913589477539062e-01,-9.821813106536865234e-01,-7.244174480438232422e-01,-1.422160029411315918e+00,-1.595226764678955078e+00,-1.311028480529785156e+00
-2.702583670616149902e-01,-5.236851796507835388e-02,1.155570268630981445e+00,-1.409135758876800537e-01,4.393009543418884277e-01,3.868163228034973145e-01,7.984554767608642578e-01,-2.796053171157836914e+00,4.329862594604492188e-01,8.984768390655517578e-01,4.944920539855957031e-02,-5.596418380737304688e-01,-1.320172548294067383e+00,-2.799839258193969727e+00
-3.868585526943206787e-01,1.846542358398437500e-01,8.660709857940673828e-01,4.245611429214477539e-01,-4.118238687515258789e-01,4.617083966732025146e-01,6.610403060913085938e-01,1.807745456695556641e+00,1.017094373703002930e+00,2.220751285552978516e+00,-1.256039619445800781e+00,4.166166782379150391e-01,1.035774946212768555e+00,2.033751726150512695e+00
2.346565872430801392e-01,8.306456208229064941e-01,3.717287480831146240e-01,-5.682142972946166992e-01,5.463639497756958008e-01,2.450838387012481689e-01,5.644049048423767090e-01,1.033761024475097656e+00,1.619604825973510742e+00,1.886220932006835938e+00,-5.825002193450927734e-01,-2.644436120986938477e+00,5.282804965972900391e-01,4.083425998687744141e-01
2.228623479604721069e-01,-4.098715186119079590e-01,9.773206710815429688e-01,5.259106755256652832e-01,-3.540695309638977051e-01,-2.181297093629837036e-01,7.419381141662597656e-01,2.280959129333496094e+00,-1.037426948547363281e+00,6.586503982543945312e-02,-7.962825298309326172e-01,-1.682776451110839844e+00,-1.336562871932983398e+00,-1.014451742172241211e+00
7.173404693603515625e-01,1.150675043463706970e-01,8.090522289276123047e-01,7.568113803863525391e-01,3.207554519176483154e-01,5.440432429313659668e-01,-1.684322059154510498e-01,-2.416849136352539062e-03,9.212913513183593750e-01,1.305324077606201172e+00,-1.764136552810668945e-01,-6.482763290405273438e-01,1.063360452651977539e+00,2.570636510848999023e+00
3.436579406261444092e-01,-2.267086356878280640e-01,1.026545166969299316e+00,1.731709390878677368e-01,6.018105149269104004e-01,7.301916480064392090e-01,2.732326984405517578e-01,-1.176404953002929688e-01,4.052250385284423828e-01,1.750584125518798828e+00,6.996297836303710938e-01,2.598106861114501953e+00,-1.769034504890441895e+00,-2.399102449417114258e+00
1.102326512336730957e-01,2.321604043245315552e-01,1.655122265219688416e-02,-2.762544713914394379e-02,5.046550631523132324e-01,6.569522023200988770e-01,5.594406723976135254e-01,-2.965452909469604492e+00,-1.963705182075500488e+00,-2.670187234878540039e+00,-2.047430753707885742e+00,-1.339738249778747559e+00,-2.094355344772338867e+00,-3.356056213378906250e-01
3.472004830837249756e-01,6.505059599876403809e-01,2.338825762271881104e-01,3.244264423847198486e-01,6.331061124801635742e-01,-3.424372971057891846e-01,6.137269735336303711e-01,1.357419013977050781e+00,1.931905269622802734e+00,-2.390069484710693359e+00,-5.527118444442749023e-01,8.650290966033935547e-01,1.972669601440429688e+00,1.477356195449829102e+00
-7.896182686090469360e-02,4.778300821781158447e-01,8.900555372238159180e-01,9.813556820154190063e-02,8.224292993545532227e-01,1.223222464323043823e-01,5.468244552612304688e-01,-7.546954154968261719e-01,-9.216231107711791992e-01,9.116346836090087891e-01,-8.483560085296630859e-01,-2.759408473968505859e+00,-1.591419816017150879e+00,-2.187886714935302734e+00
1.703131347894668579e-01,-1.383210718631744385e-01,-1.513606756925582886e-01,8.345190286636352539e-01,-4.044572412967681885e-01,-3.726167380809783936e-01,-3.389807417988777161e-02,-2.555963993072509766e-01,1.810586214065551758e+00,2.867859363555908203e+00,1.736530303955078125e+00,-2.253036499023437500e+00,5.726487636566162109e-01,2.763707399368286133e+00
-3.646511435508728027e-01,5.087952017784118652e-01,6.803283095359802246e-01,6.906826496124267578e-01,-1.622293330729007721e-02,-6.284155845642089844e-01,-3.574748337268829346e-01,1.737287521362304688e+00,1.592957496643066406e+00,2.563796043395996094e+00,-1.363110780715942383e+00,-2.298956394195556641e+00,9.416780471801757812e-01,-2.733952999114990234e-01
9.581387788057327271e-02,4.542016386985778809e-01,5.444225668907165527e-01,-2.062489986419677734e-01,1.631702333688735962e-01,7.845590710639953613e-01,5.615193843841552734e-01,2.293180942535400391e+00,8.164730072021484375e-01,-1.346246600151062012e+00,-1.999900460243225098e+00,3.752181529998779297e-01,-1.829312443733215332e+00,1.171649217605590820e+00
-3.187928199768066406e-01,-1.663277000188827515e-01,7.356213927268981934e-01,7.844379544258117676e-02,6.641983389854431152e-01,-5.906571745872497559e-01,-4.514545798301696777e-01,-1.688401818275451660e+00,-4.291878938674926758e-01,-7.273745536804199219e-01,-1.938734769821166992e+00,-4.006271362304687500e-01,-1.436688899993896484e-01,-1.985172271728515625e+00
-3.202204704284667969e-01,2.263855189085006714e-01,6.223999857902526855e-01,-4.506401717662811279e-02,3.086614310741424561e-01,7.798302173614501953e-02,9.468981027603149414e-01,-2.888319492340087891e+00,1.664659261703491211e+00,9.293425083160400391e-01,1.924451351165771484e+00,2.233458995819091797e+00,8.792343139648437500e-01,1.337005853652954102e+00
-3.222388625144958496e-01,3.652231395244598389e-01,3.507744073867797852e-01,3.317334651947021484e-01,6.310758590698242188e-01,-5.191998481750488281e-01,-4.713042974472045898e-01,-1.764221787452697754e+00,-9.747966527938842773e-01,1.016173601150512695e+00,1.940204143524169922e+00,-1.851030826568603516e+00,7.945096492767333984e-01,1.895844221115112305e+00
3.629767596721649170e-01,7.430650293827056885e-02,-2.101173698902130127e-01,-2.987172007560729980e-01,9.197154045104980469e-01,-1.330995857715606689e-01,2.172006219625473022e-01,2.942358493804931641e+00,-1.909572720527648926e+00,3.751075267791748047e-01,1.495390653610229492e+00,3.497831821441650391e-01,8.501021862030029297e-01,1.783505201339721680e+00
4.698699116706848145e-01,1.635008901357650757e-01,4.610047042369842529e-01,5.049231648445129395e-02,-6.485066413879394531e-01,7.589104175567626953e-01,3.073537722229957581e-02,1.279213905334472656e+00,1.015890598297119141e+00,-1.266832947731018066e+00,-1.724039077758789062e+00,-7.874746322631835938e-01,1.343404531478881836e+00,2.723894119262695312e-01
5.951170325279235840e-01,-6.462934017181396484e-01,2.361557930707931519e-01,2.203857451677322388e-01,8.642342090606689453e-01,-2.130775004625320435e-01,3.989076316356658936e-01,-7.520458698272705078e-01,1.683143377304077148e+00,1.342289447784423828e+00,1.707644462585449219e-01,-1.063920974731445312e+00,5.835578441619873047e-01,-5.680947303771972656e-01
8.456451445817947388e-02,-3.501151502132415771e-02,1.089198231697082520e+00,4.427112936973571777e-01,2.241717427968978882e-01,7.982674837112426758e-01,-3.413545191287994385e-01,4.759864807128906250e-01,-5.357047319412231445e-01,2.869222640991210938e+00,1.119719266891479492e+00,-2.090986728668212891e+00,7.232279777526855469e-01,2.378886938095092773e+00
-3.275675773620605469e-01,-3.961657583713531494e-01,5.461419224739074707e-01,7.022795081138610840e-01,2.185420989990234375e-01,1.775929033756256104e-01,6.538375616073608398e-01,1.042687892913818359e+00,-3.860985040664672852e-01,2.737922191619873047e+00,-1.732292890548706055e+00,-1.464538931846618652e+00,-1.517843842506408691e+00,2.594461202621459961e+00
-2.021324187517166138e-01,-3.950938582420349121e-01,1.067426443099975586e+00,2.866112887859344482e-01,1.041820421814918518e-01,-3.910310938954353333e-02,9.515624046325683594e-01,8.632013797760009766e-01,-2.062194347381591797e-01,2.326874732971191406e-01,7.553966045379638672e-01,2.312768936157226562e+00,-6.557393074035644531e-01,2.555241346359252930e+00
6.855732202529907227e-01,-4.180672764778137207e-01,3.672552108764648438e-01,6.096848752349615097e-03,-2.873425185680389404e-01,9.458879232406616211e-01,1.506424993276596069e-01,2.864483356475830078e+00,-1.486809015274047852e+00,-9.396684169769287109e-01,5.558419227600097656e-01,1.452636241912841797e+00,1.470675468444824219e+00,4.501626491546630859e-01
-7.036402821540832520e-01,1.128665357828140259e-01,7.429860234260559082e-01,1.934825778007507324e-01,2.830217182636260986e-01,9.376827478408813477e-01,-5.669428408145904541e-02,2.831951618194580078e+00,1.224290370941162109e+00,1.926722526550292969e+00,-4.341673851013183594e-01,1.919351577758789062e+00,1.594768762588500977e+00,2.996318101882934570e+00
3.021042048931121826e-01,2.641631364822387695e-01,8.837992548942565918e-01,3.133906722068786621e-01,9.320125579833984375e-01,1.555575132369995117e-01,-9.455575048923492432e-02,2.610819339752197266e-01,8.196973800659179688e-02,4.478158950805664062e-01,-1.027438282966613770e+00,2.993676662445068359e-01,1.852659702301025391e+00,1.464312791824340820e+00
4.312844276428222656e-01,7.044506669044494629e-01,3.292954266071319580e-01,8.005966544151306152e-01,-3.102583885192871094e-01,3.390579223632812500e-01,-3.844794332981109619e-01,1.091941356658935547e+00,1.205216646194458008e+00,-6.420707702636718750e-02,-7.309972047805786133e-01,1.996645927429199219e+00,-5.306270122528076172e-01,2.669041872024536133e+00
7.413377165794372559e-01,-2.013731747865676880e-01,5.953949689865112305e-01,4.576461911201477051e-01,-1.845482140779495239e-01,2.889837324619293213e-01,8.203598856925964355e-01,1.372027397155761719e-01,1.337735891342163086e+00,-1.667063713073730469e+00,-6.235669851303100586e-01,-5.459482669830322266e-01,1.053755283355712891e+00,-2.404202938079833984e+00
2.657316327095031738e-01,-2.381659597158432007e-01,7.770882248878479004e-01,1.550673544406890869e-01,-6.563077569007873535e-01,3.540202677249908447e-01,6.479845046997070312e-01,8.335618972778320312e-01,-1.941332817077636719e-01,1.984068393707275391e+00,1.655553817749023438e+00,-1.849480271339416504e+00,-2.091898202896118164e+00,1.793463945388793945e+00
-2.346349060535430908e-01,-3.444288969039916992e-01,1.015413105487823486e-01,6.518633961677551270e-01,-5.368996262550354004e-01,4.191968142986297607e-01,-3.332970440387725830e-01,2.676916122436523438e-02,-1.642839908599853516e+00,-2.110436439514160156e+00,-1.791936516761779785e+00,2.671010017395019531e+00,-1.081405997276306152e+00,-5.734810829162597656e-01
-3.274254202842712402e-01,2.638778686523437500e-01,8.861726522445678711e-01,-1.679639331996440887e-02,3.277624547481536865e-01,1.313199400901794434e-01,9.354382753372192383e-01,1.929965496063232422e+00,1.757903099060058594e-01,-2.393899440765380859e+00,1.317350864410400391e+00,-2.827574491500854492e+00,-1.964134454727172852e+00,-2.314718008041381836e+00
-3.473005592823028564e-01,-3.617371320724487305e-01,9.441760778427124023e-01,-1.773050576448440552e-01,1.417446434497833252e-01,9.713193178176879883e-01,-7.078240066766738892e-02,-1.865009903907775879e+00,1.156390428543090820e+00,-2.543742418289184570e+00,-1.032813668251037598e+00,2.676362991333007812e+00,-3.270710706710815430e-01,-8.703956604003906250e-01
4.749279022216796875e-01,-5.402900576591491699e-01,8.534165620803833008e-01,3.513608872890472412e-01,-5.108926296234130859e-01,7.837206125259399414e-01,-3.628134727478027344e-02,-5.756049156188964844e-01,8.286201953887939453e-01,-1.185545086860656738e+00,-4.702029228210449219e-01,-1.730101943016052246e+00,-2.993985414505004883e-01,5.478899478912353516e-01
3.484816253185272217e-01,-9.127487242221832275e-02,1.162526249885559082e+00,-1.861183345317840576e-01,-1.884253174066543579e-01,8.870207071304321289e-01,-3.782197833061218262e-01,-1.279428005218505859e-01,4.808864593505859375e-01,-2.718569040298461914e+00,-3.630232810974121094e-02,-2.780027866363525391e+00,-7.555243968963623047e-01,-2.864711761474609375e+00
2.776311933994293213e-01,8.109243512153625488e-01,5.241606235504150391e-01,-2.892240881919860840e-01,-5.872637033462524414e-02,-4.933092296123504639e-01,8.182582855224609375e-01,1.190571308135986328e+00,1.512885808944702148e+00,-6.898100376129150391e-01,1.634354591369628906e-01,-2.385475635528564453e+00,7.899687290191650391e-01,7.344539165496826172e-01
3.686806652694940567e-03,-4.170816764235496521e-02,-1.321470439434051514e-01,2.842347919940948486e-01,8.630177974700927734e-01,2.092928439378738403e-01,-3.613964319229125977e-01,-8.838579654693603516e-01,1.974438190460205078e+00,-5.751061439514160156e-02,-1.979923367500305176e+00,-2.737577915191650391e+00,-5.257606506347656250e-02,2.479352235794067383e+00
4.105210900306701660e-01,6.336977332830429077e-02,9.629408121109008789e-01,-1.061705872416496277e-02,-6.891205310821533203e-01,7.080664634704589844e-01,-1.537598669528961182e-01,-1.491138935089111328e-01,1.831965446472167969e-01,-2.474737405776977539e+00,9.394562244415283203e-01,1.279446601867675781e+00,1.768971681594848633e+00,-2.768063545227050781e-01
-2.021557837724685669e-01,-3.537628948688507080e-01,1.517641693353652954e-01,7.830342650413513184e-01,7.036859542131423950e-02,-4.846585988998413086e-01,-3.834209144115447998e-01,1.477905750274658203e+00,-1.083310723304748535e+00,2.872115135192871094e+00,-1.950543045997619629e+00,-1.128588795661926270e+00,1.160980701446533203e+00,2.166385889053344727e+00
-9.957138448953628540e-02,5.614208579063415527e-01,6.470432281494140625e-01,-4.896516799926757812e-01,-2.362789213657379150e-01,4.761083126068115234e-01,6.911833286285400391e-01,-1.681994318962097168e+00,-3.744480609893798828e-01,-2.905974149703979492e+00,-1.556620836257934570e+00,2.152403831481933594e+00,1.176358461380004883e+00,2.660551309585571289e+00
-2.237144559621810913e-01,8.104433119297027588e-02,1.087764859199523926e+00,5.266590714454650879e-01,1.103372573852539062e-01,7.643005251884460449e-02,8.394131064414978027e-01,-3.297591209411621094e-01,8.681774139404296875e-03,-2.184944152832031250e-01,8.257405757904052734e-01,-6.635644435882568359e-01,1.780153989791870117e+00,9.389140605926513672e-01
-3.077342212200164795e-01,-1.994543522596359253e-01,1.153049468994140625e+00,5.639247298240661621e-01,-1.093345880508422852e-01,-4.299601614475250244e-01,6.965408325195312500e-01,-2.677979707717895508e+00,3.588161468505859375e-01,1.176240921020507812e+00,-3.728437423706054688e-02,2.387069225311279297e+00,-8.654482364654541016e-01,-2.060166358947753906e+00
-4.257659316062927246e-01,4.311090409755706787e-01,4.747744798660278320e-01,3.358510136604309082e-02,9.583753943443298340e-01,2.720792591571807861e-01,7.975967228412628174e-02,-1.244463920593261719e+00,-7.061647176742553711e-01,-2.316237688064575195e+00,-1.445986390113830566e+00,2.002020359039306641e+00,-1.260310292243957520e+00,-8.400964736938476562e-02
-4.723475575447082520e-01,2.477382123470306396e-01,3.605130314826965332e-01,-2.623175382614135742e-01,8.914049863815307617e-01,-2.765578329563140869e-01,-2.451580017805099487e-01,-2.933279752731323242e+00,1.155017375946044922e+00,1.820603370666503906e+00,1.698177337646484375e+00,1.616826057434082031e+00,-1.910613298416137695e+00,-1.938410997390747070e+00
4.704839289188385010e-01,2.271425351500511169e-02,8.903695344924926758e-01,6.113904714584350586e-01,4.303480088710784912e-01,6.069167852401733398e-01,-2.695446610450744629e-01,-9.490413665771484375e-01,7.666873931884765625e-01,2.050466060638427734e+00,-1.136282563209533691e+00,-3.283560276031494141e-01,8.410253524780273438e-01,2.514658689498901367e+00
-1.262942552566528320e-01,5.035378932952880859e-01,3.180820643901824951e-01,-4.683032929897308350e-01,-5.578248500823974609e-01,2.933551073074340820e-01,6.192466020584106445e-01,-2.364522695541381836e+00,-1.511293292045593262e+00,1.426303386688232422e+00,1.871017217636108398e+00,3.724892139434814453e-01,-2.592974901199340820e-01,-8.144321441650390625e-01
-7.612811028957366943e-02,-4.624131023883819580e-01,-1.981728225946426392e-01,-2.756685316562652588e-01,6.680520772933959961e-01,-6.276218593120574951e-02,6.883125901222229004e-01,1.180422306060791016e+00,-2.008367538452148438e+00,1.493926048278808594e-01,8.118381500244140625e-01,8.001093864440917969e-01,-1.649008989334106445e+00,-1.609141826629638672e-01
-1.301124095916748047e-01,-4.021857678890228271e-01,5.970793366432189941e-01,-2.572292089462280273e-01,-6.204264760017395020e-01,-1.089415699243545532e-01,7.328273057937622070e-01,-1.312020659446716309e+00,2.399404048919677734e-01,-4.613466262817382812e-01,-1.821389317512512207e+00,-1.407718062400817871e+00,1.879351139068603516e+00,-8.696119785308837891e-01
1.659376025199890137e-01,-4.954955875873565674e-01,1.170067861676216125e-02,3.354526758193969727e-01,4.999123513698577881e-01,-5.597389936447143555e-01,5.694310069084167480e-01,-5.855374336242675781e-01,1.756252765655517578e+00,2.412909030914306641e+00,1.573029041290283203e+00,-2.248966693878173828e+00,-1.415830731391906738e+00,4.301750659942626953e-01
-1.659017801284790039e-01,-3.188242018222808838e-01,1.052282810211181641e+00,-4.402658343315124512e-02,7.433881163597106934e-01,-3.527246713638305664e-01,5.665872693061828613e-01,9.769990444183349609e-01,-2.257668972015380859e-01,2.946411609649658203e+00,-5.306491851806640625e-01,-1.406346559524536133e+00,-1.814504861831665039e+00,1.771497964859008789e+00
1.564758718013763428e-01,-1.648822277784347534e-01,1.000259160995483398e+00,-3.563793599605560303e-01,7.667067646980285645e-01,-3.942293822765350342e-01,3.601911962032318115e-01,-1.866219997406005859e+00,-3.633533716201782227e-01,3.540685176849365234e-01,-1.121555805206298828e+00,-2.092446327209472656e+00,-1.536386251449584961e+00,1.230734109878540039e+00
4.434133172035217285e-01,-3.715067505836486816e-01,1.720528006553649902e-01,7.340188026428222656e-01,-3.601418137550354004e-01,1.820439398288726807e-01,5.462365746498107910e-01,-2.900635242462158203e+00,-1.843092918395996094e+00,1.709543228149414062e+00,-1.622098207473754883e+00,9.845368862152099609e-01,3.584465980529785156e-01,-3.000218868255615234e+00
4.282820224761962891e-01,-2.209587395191192627e-01,7.640219926834106445e-01,2.074347883462905884e-01,-2.618395388126373291e-01,2.901360392570495605e-01,8.967897891998291016e-01,2.257247924804687500e+00,-1.520272016525268555e+00,2.496671676635742188e+00,1.510417938232421875e+00,1.787507057189941406e+00,-1.304108619689941406e+00,-1.541850566864013672e-01
-7.810785770416259766e-01,2.142170667648315430e-01,1.568001210689544678e-01,-4.666343331336975098e-01,6.720069050788879395e-02,8.504773974418640137e-01,-2.332912087440490723e-01,-1.261930465698242188e-01,-1.679507970809936523e+00,-6.654667854309082031e-01,5.587701797485351562e-01,2.456891536712646484e-01,1.272847652435302734e+00,-2.161776542663574219e+00
3.288711607456207275e-01,-2.677179127931594849e-02,6.316491961479187012e-01,2.101800143718719482e-01,9.162717461585998535e-01,-1.001228578388690948e-03,-3.409830927848815918e-01,-2.213690042495727539e+00,4.133462905883789062e-02,2.143317699432373047e+00,-1.809582471847534180e+00,7.942581176757812500e-02,2.041456222534179688e+00,4.041326045989990234e-01
2.351261675357818604e-01,-5.927001833915710449e-01,8.910624980926513672e-01,-3.462937101721763611e-02,2.482004091143608093e-02,9.818577766418457031e-01,1.847703307867050171e-01,-1.500929713249206543e+00,1.061496973037719727e+00,2.016241550445556641e+00,-5.792154073715209961e-01,-1.629853010177612305e+00,-9.949698448181152344e-01,-2.689804553985595703e+00
3.387510478496551514e-01,2.094170004129409790e-01,4.624430537223815918e-01,-3.327954411506652832e-01,-4.994567949324846268e-03,8.366852998733520508e-01,-4.349483549594879150e-01,-4.042854309082031250e-01,1.552653551101684570e+00,1.665303707122802734e+00,-1.978511333465576172e+00,1.018626928329467773e+00,1.804447174072265625e+00,-6.672101020812988281e-01
3.975032269954681396e-02,5.634174346923828125e-01,3.791077435016632080e-01,-2.394206970930099487e-01,-4.216007292270660400e-01,5.260932445526123047e-01,6.986819505691528320e-01,6.316068172454833984e-01,1.537015676498413086e+00,1.475272655487060547e+00,-1.561051845550537109e+00,6.818051338195800781e-01,1.216707944869995117e+00,2.374702692031860352e+00
3.419342935085296631e-01,6.638243794441223145e-01,7.513376474380493164e-01,-5.725649371743202209e-02,1.466702818870544434e-01,9.216865897178649902e-01,-3.545466363430023193e-01,8.666245937347412109e-01,1.069943428039550781e+00,-2.033710956573486328e+00,4.146018028259277344e-01,-1.260242700576782227e+00,1.143955230712890625e+00,-4.108586311340332031e-01
5.207379460334777832e-01,-1.486378759145736694e-01,5.984870195388793945e-01,-4.127601161599159241e-02,-5.459227561950683594e-01,8.266065716743469238e-01,-1.303311884403228760e-01,-2.783612251281738281e+00,-1.816536068916320801e+00,-2.463593006134033203e+00,1.640541553497314453e+00,-2.103266716003417969e+00,5.922954082489013672e-01,-7.970499992370605469e-01
-2.087723612785339355e-01,-4.125251770019531250e-01,7.155355811119079590e-01,7.218147516250610352e-01,9.402512013912200928e-02,-2.441859543323516846e-01,6.407151818275451660e-01,-6.333644390106201172e-01,-1.486723423004150391e-01,1.820655345916748047e+00,1.747189521789550781e+00,-1.166072845458984375e+00,1.478264331817626953e-01,-1.056260824203491211e+00
3.667555749416351318e-01,-6.552746891975402832e-01,-6.290080398321151733e-02,6.405749917030334473e-01,-4.145116209983825684e-01,6.456076502799987793e-01,-3.216504305601119995e-02,-1.138509035110473633e+00,1.878655433654785156e+00,6.788611412048339844e-02,-4.771289825439453125e-01,2.202502250671386719e+00,7.893846035003662109e-01,1.192711591720581055e+00
-8.577991276979446411e-02,2.474776506423950195e-01,1.105484127998352051e+00,7.251455187797546387e-01,1.719618439674377441e-01,6.547583937644958496e-01,1.260338276624679565e-01,2.512826442718505859e+00,4.406809806823730469e-01,9.554455280303955078e-01,3.099207878112792969e-01,-1.820106506347656250e-01,-1.713266849517822266e+00,-6.306862831115722656e-02
4.116510450839996338e-01,-3.162873536348342896e-02,9.993830919265747070e-01,4.733557999134063721e-01,2.302597314119338989e-01,7.651148438453674316e-01,-3.708288669586181641e-01,-9.351577758789062500e-01,7.119917869567871094e-02,7.795407772064208984e-01,-1.040525078773498535e+00,-1.375459790229797363e+00,-9.581807851791381836e-01,-1.289249777793884277e+00
5.038534104824066162e-02,-2.878884673118591309e-01,8.292644023895263672e-01,6.969984173774719238e-01,4.181493446230888367e-02,6.834332942962646484e-01,2.129874676465988159e-01,8.021688461303710938e-02,-7.830874919891357422e-01,2.408129692077636719e+00,1.705749273300170898e+00,3.917405605316162109e-01,-6.345463991165161133e-01,-1.182955026626586914e+00
7.200787961483001709e-02,4.463129937648773193e-01,9.698773622512817383e-01,2.974027395248413086e-02,7.356611490249633789e-01,6.235449314117431641e-01,2.628877162933349609e-01,1.932951450347900391e+00,7.402324676513671875e-02,-5.249366760253906250e-01,-9.889309406280517578e-01,-4.518942832946777344e-01,6.664831638336181641e-01,1.639037370681762695e+00
2.498241215944290161e-01,-7.737244367599487305e-01,4.334404170513153076e-01,2.823499739170074463e-01,4.009338617324829102e-01,-6.367682218551635742e-01,5.950267314910888672e-01,2.317572593688964844e+00,-1.510990142822265625e+00,1.601672172546386719e+00,-8.586379289627075195e-01,1.110293865203857422e+00,-5.802021026611328125e-01,2.613031864166259766e-01
4.929120540618896484e-01,-3.616558015346527100e-01,2.158191949129104614e-01,5.486834049224853516e-01,1.968264877796173096e-01,6.947183609008789062e-01,-4.213932454586029053e-01,-1.061361789703369141e+00,1.248387813568115234e+00,4.851083755493164062e-01,-1.367993593215942383e+00,1.332759857177734375e+00,1.575595378875732422e+00,8.466308116912841797e-01
3.483404517173767090e-01,-5.098358392715454102e-01,7.126284837722778320e-01,2.355916798114776611e-01,4.825977385044097900e-01,1.337913423776626587e-01,8.328840732574462891e-01,-1.746210575103759766e+00,1.214518785476684570e+00,1.960569381713867188e+00,-1.327520608901977539e+00,8.751480579376220703e-01,-1.275205612182617188e-02,-1.553834676742553711e+00
-7.686690092086791992e-01,7.836217992007732391e-03,8.081564903259277344e-01,-5.343809127807617188e-01,-2.052901238203048706e-01,8.174495697021484375e-01,-6.378947943449020386e-02,-9.290862083435058594e-02,-9.603201150894165039e-01,4.046440124511718750e-01,1.566967964172363281e-01,-2.098660945892333984e+00,4.439437389373779297e-01,-1.511673450469970703e+00
-2.137493789196014404e-01,-9.263060986995697021e-02,7.241258025169372559e-01,6.831464767456054688e-01,-3.855765461921691895e-01,-1.885531842708587646e-01,5.908377170562744141e-01,2.768347740173339844e+00,1.311571121215820312e+00,2.871327877044677734e+00,-2.080710172653198242e+00,-1.845937848091125488e+00,1.818446159362792969e+00,2.613316297531127930e+00
5.283627510070800781e-01,-2.508404478430747986e-02,-2.258180826902389526e-01,-5.594888329505920410e-01,6.038232445716857910e-01,-5.672379732131958008e-01,2.471473813056945801e-02,-2.684562206268310547e-01,2.056083202362060547e+00,4.959950447082519531e-01,-9.337162971496582031e-01,4.002778530120849609e-01,-1.260029911994934082e+00,-2.742827415466308594e+00
7.053319215774536133e-01,-2.898495495319366455e-01,4.696463793516159058e-02,2.039595246315002441e-01,-1.498562842607498169e-01,8.818332552909851074e-01,-3.978865742683410645e-01,-4.289937019348144531e-01,2.017726421356201172e+00,5.653541088104248047e-01,-9.898877143859863281e-02,-6.712398529052734375e-01,-1.594066023826599121e+00,-1.948020339012145996e+00
5.723854899406433105e-01,-2.624977529048919678e-01,1.148685812950134277e-01,4.957505464553833008e-01,7.678790092468261719e-01,2.837930023670196533e-01,2.899218797683715820e-01,-8.228552341461181641e-01,1.262081623077392578e+00,-2.643637418746948242e+00,1.454241991043090820e+00,-1.321195840835571289e+00,2.031173706054687500e-01,-1.414676666259765625e+00
-4.652361273765563965e-01,4.894196093082427979e-01,5.471915751695632935e-02,6.543725728988647461e-01,-4.695848822593688965e-01,-5.732619166374206543e-01,1.505238115787506104e-01,1.684522151947021484e+00,1.783368349075317383e+00,1.108044147491455078e+00,-1.236142396926879883e+00,2.322089195251464844e+00,2.788367271423339844e-01,-2.994118928909301758e+00
1.297635436058044434e-01,-4.336615800857543945e-01,1.117756962776184082e+00,-9.031135588884353638e-02,-1.586404442787170410e-01,9.546728730201721191e-01,2.351101487874984741e-01,-9.636659622192382812e-01,5.209181308746337891e-01,-1.322277188301086426e+00,-2.940419912338256836e-01,-1.599314332008361816e+00,4.955837726593017578e-01,4.313752651214599609e-01
3.936216533184051514e-01,1.366049796342849731e-01,9.109510779380798340e-01,-1.703862547874450684e-01,3.206793367862701416e-01,-3.788504898548126221e-01,8.512377142906188965e-01,-1.384217739105224609e+00,2.203967571258544922e-01,2.022157669067382812e+00,-1.458943605422973633e+00,3.187229633331298828e-01,-7.677307128906250000e-01,-1.711202740669250488e+00
-3.060464262962341309e-01,7.251479029655456543e-01,5.366240739822387695e-01,4.254130423069000244e-01,6.830963492393493652e-02,8.620412349700927734e-01,-2.669128477573394775e-01,1.814121246337890625e+00,1.361856937408447266e+00,-1.761595487594604492e+00,4.871423244476318359e-01,2.696898937225341797e+00,-1.712470650672912598e+00,1.468862771987915039e+00
6.403662264347076416e-02,8.534968644380569458e-02,8.928080797195434570e-01,1.649548411369323730e-01,7.041918635368347168e-01,6.066780090332031250e-01,-3.299175202846527100e-01,2.840499877929687500e+00,-9.645562171936035156e-01,-8.155226707458496094e-02,-1.693596363067626953e+00,2.049539566040039062e+00,-1.168783545494079590e+00,-2.473599910736083984e-01
-2.688840329647064209e-01,5.285168886184692383e-01,4.555546641349792480e-01,-4.171209633350372314e-01,9.617456048727035522e-02,9.032868742942810059e-01,-2.886956930160522461e-02,-1.984116911888122559e+00,-1.367459535598754883e+00,-1.659526109695434570e+00,-1.644573926925659180e+00,-1.550165534019470215e+00,-8.021774291992187500e-01,4.864783287048339844e-01
1.603051088750362396e-02,-5.252352356910705566e-01,6.918298006057739258e-01,1.427911370992660522e-01,-6.046940684318542480e-01,6.806166768074035645e-01,3.882225453853607178e-01,5.917284488677978516e-01,-4.745762348175048828e-01,-1.700790882110595703e+00,-1.673980474472045898e+00,-2.480478763580322266e+00,8.898036479949951172e-01,-3.510792255401611328e-01
